发布者;IP属地;帖子账号粉丝数;转发数;评论数;点赞数;文本;话题;一级账号粉丝数;用户名;评论属地;评论内容;评论时间;评论点赞数;主题相似度;标记;是否为官媒
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@豫章记忆 的表态:下午好[音乐][音乐][礼物][礼物];2023-04-08 16:14:44;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@大公公橘猫Mike 的表态:美友下午好[音乐][鲜花];2023-04-08 16:14:31;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@用户7536334594青叶 的表态:下午好[心][音乐];2023-04-08 14:01:01;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@汉唐狼烟 的表态:下午好[礼物][微风];2023-04-08 14:00:55;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@刘嘉妍J 的表态:妍妍周末愉快[鲜花][鲜花];2023-04-08 14:00:47;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@丽丽洋wb 的表态:中午好[礼物][鲜花];2023-04-08 12:17:37;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@二木_201504_扈林原创歌词_诗词 的表态:中午好;2023-04-08 12:17:17;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@肖家屋脊文化玉人 的表态:中午好[心][鲜花];2023-04-08 12:16:32;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@宋培贤202111 的表态:中午好[音乐][音乐];2023-04-08 11:34:51;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@枫叶荻花秋瑟瑟XM 的表态:中午好[音乐][心];2023-04-08 11:31:23;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@雪蝶snowbutterfly 的表态:中午好[鲜花][鲜花];2023-04-08 11:31:04;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@魔都linda 的表态:美友上午好[心][鲜花];2023-04-08 10:42:25;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@相思的债92781 的表态:上午好[微风][心];2023-04-08 10:41:05;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@鸿运当头5129 的表态:上午好[微风][握手];2023-04-08 10:40:52;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@二木_201504_扈林原创歌词_诗词 的表态:周末愉快[心][心];2023-04-08 10:40:41;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@沂蒙诗人 的表态:上午好[礼物][礼物];2023-04-08 10:40:30;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@二木_201504_扈林原创歌词_诗词 的表态:上午好[心][微风];2023-04-08 09:20:06;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;二木_201504_扈林原创歌词_诗词;辽宁;友中午好！[鲜花][鲜花][握手][握手][作揖][作揖];2023-04-08 14:40:38;0;0.0358566073871373;1;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@轮椅诗人赵英环 的表态:上午好[礼物][心];2023-04-08 09:19:51;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@如鱼沉水 的表态:上午好[鲜花][鲜花];2023-04-08 09:19:42;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@莲花yh-17 的表态:上午好[礼物][礼物];2023-04-08 09:18:44;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@玫瑰佳人XY拒聊 的表态:美友上午好[鲜花][心];2023-04-08 09:18:37;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@北京分公司--李丽 的表态:上午好[礼物][握手];2023-04-08 09:18:25;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@二木_201504_扈林原创歌词_诗词 的表态:早上好[心][心];2023-04-08 08:10:58;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;二木_201504_扈林原创歌词_诗词;辽宁;友中午好！[鲜花][鲜花][握手][握手][作揖][作揖];2023-04-08 12:02:15;0;0.0358566073871373;1;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@Y不老松 的表态:早上好[握手][礼物];2023-04-08 08:10:51;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@田露2019 的表态:露露早上好[鲜花];2023-04-08 08:10:44;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@韵景1 的表态:早上好[礼物][微风];2023-04-08 08:10:27;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@flyz枫林叶子 的表态:下午好[微风][心];2023-04-08 16:14:37;1;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;flyz枫林叶子;江苏;下午好！[抱抱][鲜花][绿丝带][心];2023-04-08 16:23:47;0;0.0358566073871373;1;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@闲看雨落听花语 的表态:早上好[握手][心];2023-04-08 08:10:35;1;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;闲看雨落听花语;江苏;周末好[作揖][鲜花];2023-04-08 08:11:44;1;0.0358566073871373;1;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;4373;丽丽洋wb;天津;周末愉快！[鲜花][鲜花];2023-04-08 12:16:05;1;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;4373;相处的季节制作;其他;友周末愉快[鲜花];2023-04-08 12:18:16;1;0.0358566073871373;1;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;4373;丽丽洋wb;天津;精彩佳作美博欣赏！[赞][赞][赞啊][赞啊];2023-04-08 12:15:58;1;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;4373;相处的季节制作;其他;开心每天;2023-04-08 12:18:21;1;0.0358566073871373;1;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;4373;丽丽洋wb;天津;图片评论 http://t.cn/A6NL8rix;2023-04-08 12:15:51;1;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;4373;相处的季节制作;其他;幸福快乐[心];2023-04-08 12:18:28;1;0.0358566073871373;1;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;24237;雪蝶snowbutterfly;广西;早上好[音乐][音乐];2023-04-08 10:57:19;2;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;24237;相处的季节制作;其他;友幸福快乐[鲜花];2023-04-08 12:18:50;2;0.0358566073871373;1;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@如鱼沉水 的表态:晚上好[鲜花][礼物];2023-04-09 20:37:19;1;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@放在星期八的日落 的表态:开心每天[礼物][鲜花];2023-04-16 20:21:47;0;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@如鱼沉水 的表态:下午好[音乐][鲜花];2023-04-11 14:44:41;0;0.0358566073871373;0;0
相处的季节制作;江西;0;1;90;204;北京拆迁退出历史舞台早上好相处的季节制作的微博视频;#北京拆迁退出历史舞台#相处的季节制作的微博视频;10845;相处的季节制作;其他;回复@马砚菲 的表态:晚上好[礼物];2023-04-10 18:53:54;0;0.0358566073871373;0;0
夫天妈妈;北京;0;1;1;3;北京拆迁退出历史舞台拆迁暴富正式退出历史的舞台。;#北京拆迁退出历史舞台#;46;葵花小哇;北京;#北京拆迁退出历史舞台#住了几代人的房子，还是有感情的。;2023-04-08 07:36:48;0;0.0737610239628039;0;0
漠宏庵;湖南;0;0;8;6;北京拆迁退出历史舞台这些年大江南北靠折迁不知打造出了多少富翁富婆希望不只是北京退出拆迁历史舞台，其它的一些城市都要跟进。;#北京拆迁退出历史舞台#;347;7345380241樱桃;辽宁;[赞][赞][赞];2023-04-08 21:02:24;0;0.0518417720942126;0;0
漠宏庵;湖南;0;0;8;6;北京拆迁退出历史舞台这些年大江南北靠折迁不知打造出了多少富翁富婆希望不只是北京退出拆迁历史舞台，其它的一些城市都要跟进。;#北京拆迁退出历史舞台#;347;漠宏庵;湖南;[咖啡];2023-04-08 21:07:38;0;0.0518417720942126;1;0
漠宏庵;湖南;0;0;8;6;北京拆迁退出历史舞台这些年大江南北靠折迁不知打造出了多少富翁富婆希望不只是北京退出拆迁历史舞台，其它的一些城市都要跟进。;#北京拆迁退出历史舞台#;467854;六月寒烟;上海;[话筒][话筒];2023-04-08 20:35:04;1;0.0518417720942126;0;0
漠宏庵;湖南;0;0;8;6;北京拆迁退出历史舞台这些年大江南北靠折迁不知打造出了多少富翁富婆希望不只是北京退出拆迁历史舞台，其它的一些城市都要跟进。;#北京拆迁退出历史舞台#;467854;漠宏庵;湖南;[鲜花][微风];2023-04-08 21:09:28;1;0.0518417720942126;1;0
漠宏庵;湖南;0;0;8;6;北京拆迁退出历史舞台这些年大江南北靠折迁不知打造出了多少富翁富婆希望不只是北京退出拆迁历史舞台，其它的一些城市都要跟进。;#北京拆迁退出历史舞台#;296;佛丽缘;湖南;[赞啊];2023-04-08 09:23:04;0;0.0518417720942126;0;0
漠宏庵;湖南;0;0;8;6;北京拆迁退出历史舞台这些年大江南北靠折迁不知打造出了多少富翁富婆希望不只是北京退出拆迁历史舞台，其它的一些城市都要跟进。;#北京拆迁退出历史舞台#;296;漠宏庵;湖南;[围观];2023-04-08 14:22:11;0;0.0518417720942126;1;0
漠宏庵;湖南;0;0;8;6;北京拆迁退出历史舞台这些年大江南北靠折迁不知打造出了多少富翁富婆希望不只是北京退出拆迁历史舞台，其它的一些城市都要跟进。;#北京拆迁退出历史舞台#;91;雨香婷;海外;支持你;2023-04-08 08:15:02;0;0.0518417720942126;0;0
漠宏庵;湖南;0;0;8;6;北京拆迁退出历史舞台这些年大江南北靠折迁不知打造出了多少富翁富婆希望不只是北京退出拆迁历史舞台，其它的一些城市都要跟进。;#北京拆迁退出历史舞台#;91;漠宏庵;湖南;[赞][赞];2023-04-08 14:23:03;0;0.0518417720942126;1;0
大连曲国胜;辽宁;0;0;11;6;中超联赛北京拆迁退出历史舞台拆迁暴富即将退出历史舞台王健林真敢逗乐子玩中国男足不就是个笑话吗？大连曲国胜的微博视频;#中超联赛##北京拆迁退出历史舞台##王健林#大连曲国胜的微博视频;635440;大连曲国胜;辽宁;【CBA联赛赛程与成绩】http://t.cn/A6CzACUn;2023-04-08 22:03:26;0;0.0482053833311882;0;0
大连曲国胜;辽宁;0;0;11;6;中超联赛北京拆迁退出历史舞台拆迁暴富即将退出历史舞台王健林真敢逗乐子玩中国男足不就是个笑话吗？大连曲国胜的微博视频;#中超联赛##北京拆迁退出历史舞台##王健林#大连曲国胜的微博视频;635440;大连曲国胜;辽宁;明天CBA季后赛来了;2023-04-08 22:03:44;0;0.0482053833311882;1;0
大连曲国胜;辽宁;0;0;11;6;中超联赛北京拆迁退出历史舞台拆迁暴富即将退出历史舞台王健林真敢逗乐子玩中国男足不就是个笑话吗？大连曲国胜的微博视频;#中超联赛##北京拆迁退出历史舞台##王健林#大连曲国胜的微博视频;22940;知心婆婆;辽宁;奋斗过程拿的住市场，更要拿的住自己！[赞][赞][赞];2023-04-08 07:03:48;0;0.0482053833311882;0;0
大连曲国胜;辽宁;0;0;11;6;中超联赛北京拆迁退出历史舞台拆迁暴富即将退出历史舞台王健林真敢逗乐子玩中国男足不就是个笑话吗？大连曲国胜的微博视频;#中超联赛##北京拆迁退出历史舞台##王健林#大连曲国胜的微博视频;22940;大连曲国胜;辽宁;精髓精湛精深！[心];2023-04-08 07:26:27;0;0.0482053833311882;1;0
大连曲国胜;辽宁;0;0;11;6;中超联赛北京拆迁退出历史舞台拆迁暴富即将退出历史舞台王健林真敢逗乐子玩中国男足不就是个笑话吗？大连曲国胜的微博视频;#中超联赛##北京拆迁退出历史舞台##王健林#大连曲国胜的微博视频;231;老李爱大连;辽宁;曲老师周末愉快，中国体育现在是臭大街了，各种新闻[允悲];2023-04-08 09:53:54;0;0.0482053833311882;0;0
大连曲国胜;辽宁;0;0;11;6;中超联赛北京拆迁退出历史舞台拆迁暴富即将退出历史舞台王健林真敢逗乐子玩中国男足不就是个笑话吗？大连曲国胜的微博视频;#中超联赛##北京拆迁退出历史舞台##王健林#大连曲国胜的微博视频;231;大连曲国胜;辽宁;也就是个乐子[哈哈];2023-04-08 09:59:44;0;0.0482053833311882;1;0
大连曲国胜;辽宁;0;0;11;6;中超联赛北京拆迁退出历史舞台拆迁暴富即将退出历史舞台王健林真敢逗乐子玩中国男足不就是个笑话吗？大连曲国胜的微博视频;#中超联赛##北京拆迁退出历史舞台##王健林#大连曲国胜的微博视频;635440;大连曲国胜;辽宁;看球指南 http://t.cn/A6XZ0aQm;2023-04-08 07:02:13;0;0.0482053833311882;0;0
大连曲国胜;辽宁;0;0;11;6;中超联赛北京拆迁退出历史舞台拆迁暴富即将退出历史舞台王健林真敢逗乐子玩中国男足不就是个笑话吗？大连曲国胜的微博视频;#中超联赛##北京拆迁退出历史舞台##王健林#大连曲国胜的微博视频;635440;大连曲国胜;辽宁;NBA赛程与排名 http://t.cn/A69H1DjJ;2023-04-08 07:01:28;0;0.0482053833311882;0;0
大连曲国胜;辽宁;0;0;11;6;中超联赛北京拆迁退出历史舞台拆迁暴富即将退出历史舞台王健林真敢逗乐子玩中国男足不就是个笑话吗？大连曲国胜的微博视频;#中超联赛##北京拆迁退出历史舞台##王健林#大连曲国胜的微博视频;1072;微笑的猎隼-小希望;辽宁;男足解散[哈哈];2023-04-08 07:24:13;0;0.0482053833311882;0;0
大连曲国胜;辽宁;0;0;11;6;中超联赛北京拆迁退出历史舞台拆迁暴富即将退出历史舞台王健林真敢逗乐子玩中国男足不就是个笑话吗？大连曲国胜的微博视频;#中超联赛##北京拆迁退出历史舞台##王健林#大连曲国胜的微博视频;1072;大连曲国胜;辽宁;还得乐乐[哈哈];2023-04-08 07:26:45;0;0.0482053833311882;1;0
大连曲国胜;辽宁;0;0;11;6;中超联赛北京拆迁退出历史舞台拆迁暴富即将退出历史舞台王健林真敢逗乐子玩中国男足不就是个笑话吗？大连曲国胜的微博视频;#中超联赛##北京拆迁退出历史舞台##王健林#大连曲国胜的微博视频;288;苏菲的移动厨房;陕西;她一人生个王思聪，你看能不能折腾完[偷笑]?;2023-04-12 20:05:28;0;0.0482053833311882;0;0
邵先生-易学;广东;0;0;8;40;北京拆迁退出历史舞台一个时代的产物，种种迹象都表明，靠房产暴富的机会越来越少，粗放型增长的尾声，必须往高精尖行业发展，未来你准备好了么？;#北京拆迁退出历史舞台#;88;元气松柏;其他;先生我很好奇，八字能分析出具体哪年买房吗？;2023-04-08 09:59:00;0;0.0234254294155006;0;0
邵先生-易学;广东;0;0;8;40;北京拆迁退出历史舞台一个时代的产物，种种迹象都表明，靠房产暴富的机会越来越少，粗放型增长的尾声，必须往高精尖行业发展，未来你准备好了么？;#北京拆迁退出历史舞台#;88;元气松柏;其他;回复@邵先生-易学:哈哈哈 是不是事业婚姻是重点研究;2023-04-08 11:29:41;0;0.0234254294155006;1;0
邵先生-易学;广东;0;0;8;40;北京拆迁退出历史舞台一个时代的产物，种种迹象都表明，靠房产暴富的机会越来越少，粗放型增长的尾声，必须往高精尖行业发展，未来你准备好了么？;#北京拆迁退出历史舞台#;88;邵先生-易学;广东;可以，但这个方面研究的比较少;2023-04-08 11:24:56;0;0.0234254294155006;1;0
邵先生-易学;广东;0;0;8;40;北京拆迁退出历史舞台一个时代的产物，种种迹象都表明，靠房产暴富的机会越来越少，粗放型增长的尾声，必须往高精尖行业发展，未来你准备好了么？;#北京拆迁退出历史舞台#;347;等光遇;浙江;大师可以看下袁一琦八字吗🙏;2023-04-08 08:15:39;0;0.0234254294155006;0;0
邵先生-易学;广东;0;0;8;40;北京拆迁退出历史舞台一个时代的产物，种种迹象都表明，靠房产暴富的机会越来越少，粗放型增长的尾声，必须往高精尖行业发展，未来你准备好了么？;#北京拆迁退出历史舞台#;347;等光遇;浙江;@邵先生-易学;2023-04-08 08:15:46;0;0.0234254294155006;1;0
邵先生-易学;广东;0;0;8;40;北京拆迁退出历史舞台一个时代的产物，种种迹象都表明，靠房产暴富的机会越来越少，粗放型增长的尾声，必须往高精尖行业发展，未来你准备好了么？;#北京拆迁退出历史舞台#;27;小7的备忘录;山东;律师算高精尖吗老师;2023-04-09 09:22:23;0;0.0234254294155006;0;0
邵先生-易学;广东;0;0;8;40;北京拆迁退出历史舞台一个时代的产物，种种迹象都表明，靠房产暴富的机会越来越少，粗放型增长的尾声，必须往高精尖行业发展，未来你准备好了么？;#北京拆迁退出历史舞台#;30;星棋4727;山西;高精尖感觉离我这个普通百姓好远[苦涩];2023-04-09 00:09:30;0;0.0234254294155006;0;0
富在买房;山东;0;1;6;57;北京拆迁退出历史舞台其实背后根本折射出的是，财政遇到了空前问题。;#北京拆迁退出历史舞台#;124;谈魈疯生;江苏;你是外国人吗？是间谍吗？你没看出来这仅仅是玩了个文字游戏吗。“拆迁”改为“搬迁”，当然没有拆迁户了，以后叫搬迁户而已。;2023-04-08 06:35:05;2;0.0475274858811755;0;0
富在买房;山东;0;1;6;57;北京拆迁退出历史舞台其实背后根本折射出的是，财政遇到了空前问题。;#北京拆迁退出历史舞台#;124;别拿暗恋当饭吃er;陕西;多读书;2023-04-08 22:13:37;0;0.0475274858811755;1;0
富在买房;山东;0;1;6;57;北京拆迁退出历史舞台其实背后根本折射出的是，财政遇到了空前问题。;#北京拆迁退出历史舞台#;124;LLLLLL1zzZ;北京;以前按户口补偿面积，一个人40平。现在有封顶了，多的部分只补偿货币(农村补偿价格远低于市场价)，可不只是文字游戏了;2023-04-08 09:10:12;7;0.0475274858811755;1;0
富在买房;山东;0;1;6;57;北京拆迁退出历史舞台其实背后根本折射出的是，财政遇到了空前问题。;#北京拆迁退出历史舞台#;116;pancakeeeee;江苏;可以展开讲讲吗;2023-04-08 06:30:13;1;0.0475274858811755;0;0
富在买房;山东;0;1;6;57;北京拆迁退出历史舞台其实背后根本折射出的是，财政遇到了空前问题。;#北京拆迁退出历史舞台#;116;Linxx9306;浙江;[允悲];2023-04-10 13:41:15;0;0.0475274858811755;1;0
鲸鱼的微笑11;河北;0;1;2;3;北京拆迁退出历史舞台把房子从市区换到郊区，现在补偿还少了，是这个意思么？;#北京拆迁退出历史舞台#;338;小黑球boom;其他;是的;2023-04-08 06:27:58;0;0.0502431182693842;0;0
彭公子随意八卦;内蒙古;0;0;1;1;北京拆迁退出历史舞台应该是政府手里空房子太多了。房子饱和。收购烂尾保交楼给搬迁户。;#北京拆迁退出历史舞台#;7;Confusedfuture201711;上海;你好，你也是股友吗？;2023-04-18 12:53:55;0;0.0294070452069662;0;0
地产大婶;北京;0;0;6;3;北京拆迁退出历史舞台很多钉子户，依然坚守，不知道是不是会后悔。;#北京拆迁退出历史舞台#;15;失落亚特兰蒂斯2020;北京;改个名字而已！;2023-04-08 08:18:37;1;0.050052850712883;0;0
地产大婶;北京;0;0;6;3;北京拆迁退出历史舞台很多钉子户，依然坚守，不知道是不是会后悔。;#北京拆迁退出历史舞台#;15;地产大婶;北京;现在不会因为拆迁暴富了，都是远点的地方房子;2023-04-08 08:55:11;0;0.050052850712883;1;0
地产大婶;北京;0;0;6;3;北京拆迁退出历史舞台很多钉子户，依然坚守，不知道是不是会后悔。;#北京拆迁退出历史舞台#;81;宅女论宅1;其他;一定后悔;2023-04-08 05:35:29;0;0.050052850712883;0;0
地产大婶;北京;0;0;6;3;北京拆迁退出历史舞台很多钉子户，依然坚守，不知道是不是会后悔。;#北京拆迁退出历史舞台#;81;地产大婶;北京;是的;2023-04-08 08:55:20;0;0.050052850712883;1;0
怪蜀黍含羞草;美国;0;0;2;2;北京拆迁退出历史舞台拆到我家小区旁边米处，求心理阴影面积。;#北京拆迁退出历史舞台#;565;寄个鹿给我;新疆;[允悲][允悲][允悲];2023-04-08 22:57:09;2;0.0432626336009408;0;0
怪蜀黍含羞草;美国;0;0;2;2;北京拆迁退出历史舞台拆到我家小区旁边米处，求心理阴影面积。;#北京拆迁退出历史舞台#;565;怪蜀黍含羞草;福建;[笑cry][笑cry][笑cry][笑cry];2023-04-08 23:13:23;0;0.0432626336009408;1;0
相机camera;新加坡;0;0;2;3;“生命的目的不是繁荣，而是转变。当一个人将自己投入未知时，他就得救了。”埃琳娜波尼亚托斯卡海伦娜阿尔梅达北京拆迁退出历史舞台;#北京拆迁退出历史舞台#;7242;人間黑白·;其他;[心];2023-04-08 01:56:01;0;0.0334872006186275;0;0
相机camera;新加坡;0;0;2;3;“生命的目的不是繁荣，而是转变。当一个人将自己投入未知时，他就得救了。”埃琳娜波尼亚托斯卡海伦娜阿尔梅达北京拆迁退出历史舞台;#北京拆迁退出历史舞台#;1034;Riteraveri;其他;[笑cry];2023-04-08 01:54:32;0;0.0334872006186275;0;0
恒信贵金属;广东;0;0;1;0;北京拆迁退出历史舞台改成搬迁而已微博竟然宁可忍辱负重跪舔骗徒，也不起诉本号侵权周知：本人公开举报本号诽谤微博为何无耻新浪微博却一直不敢起诉本人造谣诽谤？印证事出反常必有妖标题：新浪微博跪舔骗徒纪实（微博为恶意封号的回复）新话题微博跪舔骗徒（送给微博作为起诉本号侵权展开;#北京拆迁退出历史舞台##微博跪舔骗徒#;241;恒信贵金属;香港;第1503天;2023-04-08 01:50:23;0;0.0122984196635756;0;0
摄影师Eric_Ts;广东;0;0;4;7;北京拆迁退出历史舞台拆迁给人的印象就是会变暴发户，但是那些都是个别例子，其实拆迁好多都不是很好条件，之前网上不是有拆迁给代金券给你买房用，拆要还要自己补差价买房，你会接受吗。又例如我们村的拆迁谈了几年也没谈下来，是越拆越穷系列。不拆其实也挺好，就继续住自建房，还好停车不用给物业管理费。;#北京拆迁退出历史舞台#;1512;郭小跳啊;广东;拆到你吗[笑cry];2023-04-08 10:22:03;0;0.0235060494116037;0;0
