微观集群密度;一级评论平均情绪值;微观集群信任度值;微观集群群体情绪;群体情绪指数2
0.1415254237288135;0.1269085268430205;0.5977909061551967;0.010736792766501543
0.0288135593220339;0.767899782618621;0.70259788543101;0.015545628778547763
0.023728813559322;0.9649498974697596;0.6666688876541144;0.01526479499497223
0.0067796610169491;0.048016484587003;0.5279146241756318;0.00017185494518632213
0.1415254237288135;0.1269085268430205;0.5977909061551967;0.010736792766501543
0.0288135593220339;0.767899782618621;0.70259788543101;0.015545628778547763
0.023728813559322;0.9649498974697596;0.6666688876541144;0.01526479499497223
0.0067796610169491;0.048016484587003;0.5279146241756318;0.00017185494518632213
--------;--------;--------;--------;0.7004058141637278
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0262711864406779;-0.8099154107027966;0.6667158119208287;-0.014186004855636489
0.0203389830508474;-0.5482677872306329;0.8092072615229101;-0.009023639485141519
0.0084745762711864;-0.6736647620982696;0.6666667848042969;-0.003806016279525448
--------;--------;--------;--------;-0.22677788716658837
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0305084745762711;-0.710443875536535;0.6666667375492448;-0.01444970747946454
0.0135593220338983;-0.9151787632262838;0.7225764243084821;-0.008966597943526873
--------;--------;--------;--------;-0.19656377623735005
0.035593220338983;-0.169197035643376;0.6799838882461113;-0.004095044782553338
0.0152542372881355;0.0524655636156166;0.66793496863694;0.0005345631547339735
--------;--------;--------;--------;-0.029887794053997895
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0584745762711864;0.0785943663206464;0.6666684623586456;0.003063856431192866
0.0135593220338983;-0.9745382228515472;0.6666685096136977;-0.008809409418169795
--------;--------;--------;--------;-0.04822996503039698
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0008474576271186;0.7136949787383775;0.6705916949198716;0.0004055914622440215
--------;--------;--------;--------;0.0034046613241572894
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.1211864406779661;-0.9838671972258248;0.6666801579840351;-0.07948918440923784
0.0822033898305084;0.9796689412548536;0.6765611293253233;0.05448489385614552
0.0288135593220339;0.1195131305589586;0.6666674463750258;0.002295735136417698
0.0067796610169491;-0.9258607579368876;0.687431183642045;-0.00431502072350014
0.0076271186440677;-0.0462318210434525;0.6666740148272648;-0.00023507964722908764
--------;--------;--------;--------;-0.2288176644410077
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0033898305084745;-0.1405038251241885;0.6666772754258584;-0.00031752782142611236
--------;--------;--------;--------;-0.002665427637386966
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0084745762711864;-0.8109283180339619;0.6666689112816403;-0.0045815313467046665
--------;--------;--------;--------;-0.03845880407648932
0.0008474576271186;0.4164241305358398;0.666677700721327;0.00023527176429703138
--------;--------;--------;--------;0.001974944620718923
0.0025423728813559;0.6328582369363034;0.6666666902941927;0.0010726411175688256
--------;--------;--------;--------;0.00900408432535062
--------;--------;--------;--------;0.0
0.0025423728813559;0.8387590413725721;0.6666799689638269;0.0014216538601789536
--------;--------;--------;--------;0.011933806217987135
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.061864406779661;-0.2652549557746424;0.4444882427993522;-0.007293981161512388
0.1805084745762712;-0.2788570041893581;0.6248126504415624;-0.031450602344755975
0.1313559322033898;0.0715959788171186;0.4662780836628416;0.004385138600954047
0.0347457627118644;0.4753252140045489;0.6666682733384374;0.01101038459955938
0.0296610169491525;-0.3748606101853047;0.6666740148272648;-0.007412579643855277
0.0279661016949152;-0.0525629818967812;0.5249831693838066;-0.0007717156502867636
0.0161016949152542;0.4340686611730358;0.7099326633296217;0.0049618905874537446
0.0177966101694915;0.449515990208962;0.5660095780485117;0.004527997860024489
0.011864406779661;0.2892182273553312;0.6666859231003888;0.002287667874869369
0.0067796610169491;-0.1070953334740562;0.5349733167857857;-0.00038842810685352675
0.0067796610169491;0.4248881685610488;0.5509358797793312;0.0015870246573153112
0.0033898305084745;0.6013434741632793;0.9162651744416832;0.0018677629940799067
0.0101694915254237;0.4531145734163976;0.5237039768783057;0.002413199024539157
0.0050847457627118;0.4665911519555809;0.9262983923354248;0.0021976405115307607
0.0084745762711864;0.3950806796304427;0.4559163813664652;0.001526472489872155
0.0008474576271186;0.4868368800613751;0.6666670683346093;0.0002750492504980236
0.0016949152542372;0.5191262820729161;0.979422112270966;0.0008617690842766142
0.0016949152542372;-0.5401833887461447;0.6666704470708329;-0.0006103801716535781
0.0025423728813559;0.253216164182168;0.5745836602863246;0.0003698996706596216
0.0008474576271186;-0.9944292583988796;0.6667190725194222;-0.000561868604106647
0.0008474576271186;-0.8662152705846693;0.6666684623586456;-0.0004893884767052793
0.0016949152542372;0.4808695244225142;0.822945888338127;0.0006707281321196577
0.0016949152542372;0.9999457857859536;0.6666674227474998;0.00112988352524934
--------;--------;--------;--------;-0.07476339768866926
--------;--------;--------;--------;0.0
0.1220338983050847;-0.9838671972258248;0.6666801579840351;-0.08004505283168004
0.0822033898305084;0.9796689412548536;0.6765611293253233;0.05448489385614552
0.0288135593220339;0.1195131305589586;0.6666674463750258;0.002295735136417698
0.0822033898305084;0.9796689412548536;0.6765611293253233;0.05448489385614552
0.0288135593220339;0.1195131305589586;0.6666674463750258;0.002295735136417698
0.0067796610169491;-0.9258607579368876;0.687431160014519;-0.004315020575189637
0.0084745762711864;-0.48604628949017;0.5966853072465017;-0.0024577684710208715
0.0076271186440677;-0.0462318210434525;0.6666740148272648;-0.00023507964722908764
--------;--------;--------;--------;0.22251924982295174
--------;--------;--------;--------;0.0
0.0008474576271186;-0.8806360241836753;0.666668698633906;-0.00049753599340054
--------;--------;--------;--------;-0.004176472415703479
--------;--------;--------;--------;0.0
0.0008474576271186;-0.8806360241836753;0.666668698633906;-0.00049753599340054
--------;--------;--------;--------;-0.004176472415703479
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0677966101694915;0.0260825315695065;0.6138875036085826;0.001085541707999755
0.0296610169491525;0.5943243768386278;0.7464244705032848;0.013158168678062576
0.0008474576271186;0.2285714285714284;0.666671108641562;0.00012913726075380666
0.0042372881355932;0.0434717111853336;0.666666902941927;0.00012280148754878026
--------;--------;--------;--------;0.1216810031041372
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0067796610169491;0.8888888888888888;0.6666731642363274;0.004017616055661452
--------;--------;--------;--------;0.03372512311857849
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0008474576271186;-0.4805700843197256;0.666672904333541;-0.0002715110625840928
--------;--------;--------;--------;-0.002279148601270972
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0008474576271186;0.1215475972020598;0.6666709432488798;6.867139938671856e-05
0.0016949152542372;-0.775629779588537;0.6666666666666666;-0.000876417830043499
0.0067796610169491;0.0786717688032716;0.6667999495410554;0.0003556497048700114
--------;--------;--------;--------;-0.003795041021199515
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.011864406779661;0.4272391797017079;0.6666666666666666;0.0033792929467931646
--------;--------;--------;--------;0.02836683971424942
--------;--------;--------;--------;0.0
0.0008474576271186;0.9459634540755056;0.6666682497109113;0.0005344438984906548
--------;--------;--------;--------;0.00448628889044076
0.0016949152542372;-0.9950658460473228;0.6666714157994005;-0.0011243761972846824
--------;--------;--------;--------;-0.00943836473163984
--------;--------;--------;--------;0.0
0.0008474576271186;0.9723333249235792;0.6666674227474998;0.0005493414845578611
--------;--------;--------;--------;0.004611343877608625
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0008474576271186;-0.3173693922225791;0.6666688403990623;-0.00017930532600946695
--------;--------;--------;--------;-0.0015051448699197679
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0016949152542372;0.9153097204935656;0.6683471744562248;0.0010368553651595928
0.0016949152542372;0.9153097204935656;0.666763846681267;0.001034399034137311
0.0016949152542372;0.9153097204935656;0.6676025529730906;0.0010357001799365401
0.0016949152542372;0.9153097204935656;0.6667409988635868;0.0010343635886633877
--------;--------;--------;--------;0.03476351725763206
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0406779661016949;0.8938694206222436;0.7085955325436923;0.025765093347674854
0.0101694915254237;-0.2096417089330634;0.5777771093769385;-0.001231791667039185
0.0025423728813559;-0.0524655636156166;0.6666671628447134;-8.89247502779784e-05
--------;--------;--------;--------;0.2051937293439373
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.009322033898305;0.2492689083258834;0.6666669501969791;0.0015491294676423738
0.009322033898305;-0.9939551695365147;0.6666667139217187;-0.006177122960393626
0.011864406779661;0.6322980290456236;0.95955216018915;0.0071984077586076
0.0101694915254237;-0.8404194218727239;0.6666702580506246;-0.005697789486616718
0.0067796610169491;-0.3925587123713858;0.5651850317346192;-0.0015041919207411606
0.0008474576271186;-0.996392203785256;0.6666683205934893;-0.0005629348450423118
--------;--------;--------;--------;-0.043604270942970806
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0016949152542372;-0.82199171315024;0.7243927080318946;-0.0010092284797773691
--------;--------;--------;--------;-0.0084717788518654
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0016949152542372;0.3307336926554172;0.8517517246149208;0.00047746270018220015
0.0016949152542372;-0.1609756997808958;0.6666679189255467;-0.00018189378774662339
0.0016949152542372;0.7133495797611252;0.7366631906261497;0.00089067521603157
0.0016949152542372;0.6789416138308225;0.7137219003896981;0.0008213144048761999
--------;--------;--------;--------;0.016852072912579594
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0042372881355932;0.6802964296606346;0.6708949069615363;0.0019339297028959097
0.0025423728813559;0.6802964296606346;0.6669450698059899;0.001153526312971454
0.0025423728813559;0.4250516313482846;0.6670465027752773;0.0007208369598045663
0.0033898305084745;0.9982316576368218;0.6668740218351891;0.0022565924076320674
0.0016949152542372;0.9999735335846488;0.6673232756153038;0.001131026464339463
0.0016949152542372;-0.1260267070146017;0.6673232756153038;-0.00014254331345760988
0.0016949152542372;0.6802964296606346;0.6673232756153038;0.0007694536302211986
0.0016949152542372;-0.1260267070146017;0.6670956480294394;-0.00014249469116087737
0.0016949152542372;0.6802964296606346;0.6669565055285929;0.0007690307278813754
0.0016949152542372;0.9982316576368218;0.6666991545149709;0.0011280003426381564
0.0016949152542372;0.9153097204935656;0.6666918063543726;0.0010342872727619314
0.0016949152542372;0.915038245917812;0.6666807014171341;0.0010339632874778971
0.0016949152542372;0.2745944403025027;0.6667490322224403;0.00031031453783957085
0.0016949152542372;0.408354094700567;0.6666807014171341;0.0004614267699686757
0.0016949152542372;0.7905448213510295;0.666990056615569;0.0008937042968644756
0.0016949152542372;-0.1260267070146017;0.6670449669860847;-0.00014248386545748405
0.0016949152542372;0.9960963928605746;0.6669305625050016;0.0011259781823723246
0.0016949152542372;0.9960963928605746;0.6666807014171341;0.0011255563421547975
0.0016949152542372;0.9846862724892168;0.6669248918987521;0.001113070823447495
0.0016949152542372;0.3435065165860256;0.6666694547147393;0.00038814457983619207
0.0016949152542372;0.4250516313482846;0.6668914116943542;0.0004804462414793745
0.0016949152542372;0.6802964296606346;0.666668107945755;0.0007686981925492951
0.0016949152542372;-0.1260267070146017;0.6672966710209834;-0.0001425376305941969
0.0016949152542372;0.9982316576368218;0.6669150392203936;0.0011283656018709575
0.0016949152542372;0.8653917303751606;0.667121756445713;0.0009785112731888848
0.0016949152542372;0.408354094700567;0.6669444554903128;0.0004616093209106697
0.0016949152542372;0.3420317904803278;0.6666824025990089;0.00038648572176720996
0.0016949152542372;-0.1260267070146017;0.6666726680582806;-0.00014240434069833792
0.0016949152542372;0.915038245917812;0.6670389183394186;0.0010345188505020077
0.0016949152542372;-0.1260267070146017;0.6666811975951809;-0.0001424061626465547
0.0016949152542372;0.6802964296606346;0.6669767779459348;0.0007690541028866945
0.0025423728813559;0.3435065165860256;0.6670739579605353;0.0005825701311973053
0.0016949152542372;0.3597501689726432;0.6666721955077599;0.00040650073725977495
0.0016949152542372;0.9467222590781564;0.6666721955077599;0.0010697515372807933
0.0016949152542372;-0.1260267070146017;0.6666701399129944;-0.00014240380067490527
0.0016949152542372;0.6802964296606346;0.6666702580506246;0.0007687006717165259
0.0016949152542372;0.3435065165860256;0.6666797090610403;0.0003881505500646289
0.0016949152542372;0.3435065165860256;0.6666696437349475;0.0003881446898864858
0.0016949152542372;0.4250516313482846;0.6667732976916828;0.0004803611490225601
0.0016949152542372;0.9846862724892168;0.6667047778661683;0.0011127034619792448
0.0016949152542372;0.9846862724892168;0.6667038800201788;0.001112701963510396
0.0016949152542372;0.9846862724892168;0.6671266473436033;0.00111340754517113
0.0016949152542372;0.6484562668218283;0.6666972879404138;0.0007327526007424674
0.0016949152542372;-0.1260267070146017;0.6669450698059899;-0.00014246252696147152
--------;--------;--------;--------;0.2549565858798852
0.0067796610169491;-0.9939467498368038;0.6666668084318229;-0.0044924156438296975
0.0050847457627118;-0.0524655636156183;0.6666667139217187;-0.00017784938079495608
0.0050847457627118;-0.9321665121175404;0.713090946630789;-0.0033799296637800473
--------;--------;--------;--------;-0.06757584677918582
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0203389830508474;-0.2529999831016123;0.5267610964521279;-0.0027105874271384695
0.0101694915254237;0.3789999496527459;0.5173207318286822;0.00199387658966839
0.0042372881355932;0.0154443941782438;0.5210234030260164;3.409699496789721e-05
--------;--------;--------;--------;-0.005730073646134381
0.073728813559322;0.44944833599346;0.5174175371043311;0.01714581630736246
0.0203389830508474;0.0973952651830214;0.6666697855001038;0.0013206199433550593
