微观集群密度;一级评论平均情绪值;微观集群信任度值;微观集群群体情绪;群体情绪指数2
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
1.8142564270033927e-05;0.9992192087855204;0.6666668685087903;1.208560280257033e-05
--------;--------;--------;--------;0.00018031372503612067
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
1.8142564270033927e-05;-0.1128815998089343;0.6666673960823413;-1.3653092801072433e-06
--------;--------;--------;--------;-2.0370022591687662e-05
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0001451405141602;0.3773923683105046;0.516220093554456;2.8275915553749598e-05
--------;--------;--------;--------;0.00042186854438233163
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
3.6285128540067854e-05;0.0524655636156166;0.6666690163873893;1.2691509530228457e-06
1.8142564270033927e-05;0.1176186163509895;0.6666840000330407;1.4226391920613451e-06
1.8142564270033927e-05;-0.3171422833329598;0.6666677204217538;-3.835855568477916e-06
--------;--------;--------;--------;-1.70691277503573e-05
9.071282135016963e-05;-0.0631744384861605;0.6666669214053469;-3.820489161367231e-06
--------;--------;--------;--------;-5.700060174075387e-05
0.0001814256427003;-0.5413576563261484;0.5402300716704898;-5.3059323550205957e-05
1.8142564270033927e-05;-0.1424654138232608;0.6666670870550897;-1.7231263709365406e-06
--------;--------;--------;--------;-0.0008173384293073994
0.0001088553856202;-0.1614796360387517;0.6668913099902666;-1.1722567464717908e-05
--------;--------;--------;--------;-0.00017489734199281935
3.6285128540067854e-05;-0.1009921837713936;0.6666668810369222;-2.443010365354329e-06
--------;--------;--------;--------;-3.644901346461653e-05
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0003447087211306;0.2548798890489228;0.4921806301458976;4.32426557751117e-05
--------;--------;--------;--------;0.0006451680127702701
1.8142564270033927e-05;-0.8491116449862293;0.6666676285487871;-1.0270056545585536e-05
--------;--------;--------;--------;-0.000153226295975264
--------;--------;--------;--------;0.0
1.8142564270033927e-05;-0.344259707116282;0.6666673584979457;-4.163840228968018e-06
--------;--------;--------;--------;-6.212330112162875e-05
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
1.8142564270033927e-05;-0.687384678280847;0.6666672165124518;-8.31395399304776e-06
1.8142564270033927e-05;-0.2869759552263111;0.666666732091355;-3.4709868150641306e-06
1.8142564270033927e-05;0.1780667405057312;0.6666671260314998;2.15372634000531e-06
--------;--------;--------;--------;-0.00014369495553806662
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
5.442769281010178e-05;0.4486627349879487;0.666666842060512;1.6279789293237256e-05
1.8142564270033927e-05;-0.7803439872398499;0.6666667989080579;-9.438295833022027e-06
3.6285128540067854e-05;0.0;0.6666666736267398;0.0
--------;--------;--------;--------;0.00010207311879878305
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
1.8142564270033927e-05;0.421813721296024;0.6666669937901084;5.101857535801429e-06
--------;--------;--------;--------;7.611825011229973e-05
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
1.8142564270033927e-05;-0.5995031877646861;0.6666671274235144;-7.2510217541741166e-06
--------;--------;--------;--------;-0.0001081831634029057
--------;--------;--------;--------;0.0
1.8142564270033927e-05;0.9888010227717604;0.6666905745182147;1.1960019629454513e-05
--------;--------;--------;--------;0.00017844006013778782
--------;--------;--------;--------;0.0
1.8142564270033927e-05;0.2125984251968511;0.6666667209552378;2.5713872712899747e-06
--------;--------;--------;--------;3.836436005477129e-05
1.8142564270033927e-05;0.9261798826115476;0.6666672610569205;1.1202195351633025e-05
--------;--------;--------;--------;0.00016713353942144103
--------;--------;--------;--------;0.0
0.0003809938496707;0.1451598602967646;0.5495433741146292;3.039250399468934e-05
0.0001814256427003;0.8900678994961132;0.7435155009887632;0.00012006373123745449
0.0002902810283205;0.4370820078766635;0.5275524843231965;6.693407329110347e-05
0.0003628512854006;-0.6711998799848466;0.6666673974743559;-0.00016236400412725227
0.0001632830784303;0.8268105793953884;0.6666667780278382;9.000279948916927e-05
0.0001451405141602;0.9190551648182704;0.671080450102746;8.951685678988295e-05
3.6285128540067854e-05;0.8717502352135722;0.6666668991331125;2.1087720246317736e-05
1.8142564270033927e-05;-0.0022451425825105;0.6666668991331125;-2.7155105201364012e-08
1.8142564270033927e-05;0.4522854544126895;0.6666666833708423;5.470412087123896e-06
1.8142564270033927e-05;0.1820700383802533;0.666666684762857;2.2021449750831764e-06
--------;--------;--------;--------;0.003928048350868869
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
1.8142564270033927e-05;0.83642769203114;0.6666667390514283;1.0116629871708711e-05
--------;--------;--------;--------;0.000150937214037146
3.6285128540067854e-05;-0.4006936323170752;0.8580058218799144;-1.247473536596311e-05
--------;--------;--------;--------;-0.00018611947119412647
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
5.442769281010178e-05;0.3032502514463502;0.6666666819788277;1.1003474606269173e-05
--------;--------;--------;--------;0.00016416868293692293
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0001814256427003;0.9793106636605916;0.6666670452946504;0.00011844811164353643
3.6285128540067854e-05;0.9262121002127306;0.6744637212096213;2.266719134014975e-05
--------;--------;--------;--------;0.0021053998179699964
--------;--------;--------;--------;0.0
3.6285128540067854e-05;0.9291135121570416;0.6666669965741377;2.24753466001264e-05
--------;--------;--------;--------;0.00033532572045846186
--------;--------;--------;--------;0.0
3.6285128540067854e-05;-0.9960655060109276;0.666666732091355;-2.4094912311225785e-05
--------;--------;--------;--------;-0.00035948917602453387
3.6285128540067854e-05;-0.3288627733258714;0.6666666778027838;-7.95521880100033e-06
1.8142564270033927e-05;-0.340844392061421;0.666666680586813;-4.122527612115927e-06
--------;--------;--------;--------;-0.00018019650996038635
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
3.6285128540067854e-05;0.0524655636156166;0.6666667682837358;1.2691466732635887e-06
5.442769281010178e-05;-0.0134328358208957;0.675622070117153;-4.939596334217275e-07
3.6285128540067854e-05;0.0192746939677928;0.6666672360006569;4.662568969780642e-07
3.6285128540067854e-05;0.6875877795184147;0.6666666903309156;1.663280789867468e-05
3.6285128540067854e-05;0.8827659615648338;0.6666692377177181;2.1354266611497893e-05
--------;--------;--------;--------;0.0005852782359619692
9.071282135016963e-05;0.2747376687914019;0.5222509207470094;1.3015657077432153e-05
--------;--------;--------;--------;0.00019418986787530425
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
3.6285128540067854e-05;0.4421153475008579;0.6666682841876855;1.0694834091019041e-05
5.442769281010178e-05;0.7822001646058276;0.6666668016920873;2.8382239265269215e-05
1.8142564270033927e-05;0.7407407407407405;0.6666666708427106;8.959291053669205e-06
0.0002177107712404;0.1464178110194339;0.5147552308434095;1.6408715857158425e-05
--------;--------;--------;--------;0.0009615021007263354
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
7.257025708013571e-05;0.0524655636156166;0.6666678665832917;2.5382975282362225e-06
3.6285128540067854e-05;0.4576168068793415;0.6666672680169937;1.1069799758374093e-05
--------;--------;--------;--------;0.00020302890575559716
7.257025708013571e-05;0.4193578991542559;0.7705642198491083;2.3450511975860247e-05
--------;--------;--------;--------;0.00034987490797498536
0.0002177107712404;-0.1883041548284724;0.5024466418567769;-2.059822353262754e-05
3.6285128540067854e-05;-0.2048580945827722;0.6666802610817012;-4.955635914335979e-06
5.442769281010178e-05;0.0968955587029929;0.666667180320071;3.5158705114059866e-06
3.6285128540067854e-05;-0.3485484220325481;0.6666669074852004;-8.431419242921145e-06
3.6285128540067854e-05;0.5675145701397579;0.6666668392764827;1.3728229638361516e-05
--------;--------;--------;--------;-0.0002497735788091008
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
3.6285128540067854e-05;-0.1907237130151761;0.666666956205713;-4.61362496533244e-06
--------;--------;--------;--------;-6.883396029214276e-05
0.0002177107712404;0.1782170882214144;0.5137663854522503;1.9934022585606683e-05
--------;--------;--------;--------;0.00029740989556602515
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0001451405141602;-0.7924497910484811;0.6666666791947984;-7.667771485355581e-05
1.8142564270033927e-05;-0.719820540794978;0.6666668629407317;-8.706262846061957e-06
--------;--------;--------;--------;-0.0012739044405914765
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0003447087211306;0.2408516814205928;0.5992810818883156;4.975451782707139e-05
0.0001451405141602;-0.6000241329682072;0.66666675157956;-5.8058548173233895e-05
--------;--------;--------;--------;-0.0001238937493635899
5.442769281010178e-05;-0.707216831517072;0.7691246041262744;-2.9605283055135586e-05
1.8142564270033927e-05;-0.24778036491423;0.6666667153871793;-2.9969143492227073e-06
--------;--------;--------;--------;-0.0004864154278752682
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
5.442769281010178e-05;-0.7471228275580266;0.6670973949746037;-2.7126963043053372e-05
--------;--------;--------;--------;-0.0004047265026921001
--------;--------;--------;--------;0.0
1.8142564270033927e-05;0.3117256417880858;0.6666687700007969;3.7703468892500266e-06
--------;--------;--------;--------;5.625249343246948e-05
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
5.442769281010178e-05;0.900934537557006;0.7319739613155937;3.589292017316901e-05
1.8142564270033927e-05;-0.918709395090624;0.6666666889389009;-1.1111829868504996e-05
0.0001269979498902;0.3735414067772055;0.608630460760148;2.8872816082261315e-05
3.6285128540067854e-05;0.3142805729718512;0.6666666833708423;7.602474182442788e-06
1.8142564270033927e-05;-0.9522082247934524;0.6666668156122337;-1.1517001850955732e-05
--------;--------;--------;--------;0.0007420972544118238
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
3.6285128540067854e-05;-0.2234490494405429;0.6666671580478367;-5.40525563812904e-06
3.6285128540067854e-05;-0.3676138223244458;0.66666730281736;-8.892618349658683e-06
--------;--------;--------;--------;-0.0002133201761592524
1.8142564270033927e-05;0.0;0.6666683120279784;0.0
--------;--------;--------;--------;0.0
0.0001995682069703;0.1835739939700504;0.6677144166026387;2.4462073425822663e-05
9.071282135016963e-05;0.3176201554901112;0.6666686823038743;1.9208205023108557e-05
0.0001269979498902;-0.0368267667753032;0.6666679821205073;-3.117955406642841e-06
3.6285128540067854e-05;-0.3361154731167211;0.6666667139951645;-8.130662674781998e-06
--------;--------;--------;--------;0.0004837218671027077
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
5.442769281010178e-05;0.0792124928898945;0.6666666722347252;2.8742355104949004e-06
1.8142564270033927e-05;0.8351207351822876;0.6666669283654201;1.010082503924685e-05
--------;--------;--------;--------;0.00019358417933407305
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
3.6285128540067854e-05;0.3157064660183346;0.842161683197192;9.647340801474546e-06
--------;--------;--------;--------;0.0001439355558033785
--------;--------;--------;--------;0.0
3.6285128540067854e-05;0.6586604173350751;0.7608951681881826;1.81850733513696e-05
--------;--------;--------;--------;0.0002713160749700604
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
3.6285128540067854e-05;0.9798114268519836;0.6666679459281264;2.3701767859950966e-05
--------;--------;--------;--------;0.00035362357365080965
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
3.6285128540067854e-05;0.5978255567554556;0.6666689203383788;1.446150033465229e-05
1.8142564270033927e-05;0.5978255567554556;0.6666669227973615;7.230728501819318e-06
--------;--------;--------;--------;0.0003236418281931525
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
7.257025708013571e-05;-0.3710031926314274;0.6666673153454917;-1.794921550943958e-05
1.8142564270033927e-05;0.8031680396644874;0.6666676215887138;9.71436576750655e-06
--------;--------;--------;--------;-0.00012286159460452286
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0012155518060922;-0.3212456993546331;0.5858229227871874;-0.00022875845594849637
0.0004172789782107;-0.2749290386388405;0.6013922311707957;-6.899298468938685e-05
0.0001632830784303;-0.9081590674647704;0.66666730281736;-9.885809982624191e-05
--------;--------;--------;--------;-0.005917300509887767
3.6285128540067854e-05;0.7677633527393353;0.6666667613236625;1.857226393199185e-05
--------;--------;--------;--------;0.0002770928473025127
--------;--------;--------;--------;0.0
3.6285128540067854e-05;0.0;0.6666669478536251;0.0
1.8142564270033927e-05;0.0;0.666667180320071;0.0
--------;--------;--------;--------;0.0
1.8142564270033927e-05;-0.3917967969658551;0.6666666722347252;-4.738799086076505e-06
--------;--------;--------;--------;-7.07015222464942e-05
3.6285128540067854e-05;0.6259553318265931;0.6666666708427106;1.5141913211962447e-05
--------;--------;--------;--------;0.00022591299913000024
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
3.6285128540067854e-05;0.9458410655340692;0.6666669812619767;2.2879987224485543e-05
--------;--------;--------;--------;0.00034136284243500246
--------;--------;--------;--------;0.0
0.003755510803897;-0.2432184053046155;0.5172914420272762;-0.0004724988392164743
0.001614688220033;0.0207921934938938;0.4772221413755297;1.602173595623054e-05
0.0006531323137212;-0.1628539033832139;0.4879056009975196;-5.189615083327255e-05
0.0003628512854006;-0.5652118185237015;0.8018648754619796;-0.0001644527311707574
9.071282135016963e-05;-0.0336646757142562;0.5628685973673853;-1.7188980932265887e-06
1.8142564270033927e-05;0.8181818181818181;0.6666667000750182;9.895944643202002e-06
--------;--------;--------;--------;-0.009916371399810614
0.0002539958997804;-0.4767729802513846;0.5109350011697498;-6.187340200499358e-05
7.257025708013571e-05;0.9098920284095684;0.6666669255813908;4.4020749374322654e-05
--------;--------;--------;--------;-0.0002663564532277653
0.0004354215424808;0.2878519370453631;0.5018507050229932;6.290042891131334e-05
0.0001995682069703;-0.8336876910668944;0.666666755755604;-0.00011091838660868614
0.0001088553856202;0.0029864307569568;0.6054511490602208;1.9682555199349268e-07
9.071282135016963e-05;0.6644358719608872;0.871536468954519;5.252998908684016e-05
0.0001451405141602;0.0951023582627257;0.6666666722347252;9.202136860923423e-06
0.0004354215424808;0.2878519370453631;0.5018507050229932;6.290042891131334e-05
0.0001995682069703;-0.8336876910668944;0.666666755755604;-0.00011091838660868614
0.0001088553856202;0.0029864307569568;0.6054511490602208;1.9682555199349268e-07
9.071282135016963e-05;0.6644358719608872;0.871536468954519;5.252998908684016e-05
9.071282135016963e-05;0.6916233456114345;0.6666669381095226;4.182608702478629e-05
3.6285128540067854e-05;0.0951023582627257;0.6666666666666666;2.300534196017724e-06
9.071282135016963e-05;0.6916233456114345;0.6666669381095226;4.182608702478629e-05
--------;--------;--------;--------;0.001560192565978948
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
0.0013244071917124;-0.2652549557746424;0.4443609444966256;-0.00015610647536549915
0.0038643661895172;-0.2788570041893581;0.6248016438634227;-0.0006732897370077874
0.0028120974618552;0.0715959788171186;0.4662330789877816;9.386897649254372e-05
0.0007438451350713;0.4753252140045489;0.6666667613236625;0.0002357122654770565
0.0006349897494511;-0.3748606101853047;0.6666670995832216;-0.000158688533008708
0.0005987046209111;-0.0525629818967812;0.5249175301541735;-1.651899727767682e-05
0.0003447087211306;0.4340686611730358;0.7099301951878569;0.00010622490498154607
0.0003809938496707;0.449515990208962;0.5660088665121472;9.693627892455027e-05
0.0002539958997804;0.2892182273553312;0.6666678011586032;4.897357926672745e-05
0.0001451405141602;-0.1070953334740562;0.5349546389562153;-8.31526630780399e-06
0.0001451405141602;0.4248881685610488;0.5509252067338625;3.397472408471167e-05
7.257025708013571e-05;0.6013434741632793;0.9162591708536072;3.998522999583257e-05
0.0002177107712404;0.4531145734163976;0.5237033542839867;5.166224829328197e-05
0.0001088553856202;0.4665911519555809;0.9262934782874068;4.7047334793778785e-05
0.0001814256427003;0.3950806796304427;0.4539436023246282;3.2537663404681995e-05
1.8142564270033927e-05;0.4868368800613751;0.6666666903309156;5.8883131327046186e-06
0.0013244071917124;-0.2652549557746424;0.4443609444966256;-0.00015610647536549915
0.0038643661895172;-0.2788570041893581;0.6248016438634227;-0.0006732897370077874
0.0028120974618552;0.0715959788171186;0.4662330789877816;9.386897649254372e-05
0.0007438451350713;0.4753252140045489;0.6666667613236625;0.0002357122654770565
0.0006349897494511;-0.3748606101853047;0.6666670995832216;-0.000158688533008708
0.0005987046209111;-0.0525629818967812;0.5249175301541735;-1.651899727767682e-05
0.0003447087211306;0.4340686611730358;0.7099301951878569;0.00010622490498154607
0.0003809938496707;0.449515990208962;0.5660088665121472;9.693627892455027e-05
0.0002539958997804;0.2892182273553312;0.6666678011586032;4.897357926672745e-05
0.0001451405141602;-0.1070953334740562;0.5349546389562153;-8.31526630780399e-06
0.0001451405141602;0.4248881685610488;0.5509252067338625;3.397472408471167e-05
7.257025708013571e-05;0.6013434741632793;0.9162591708536072;3.998522999583257e-05
0.0002177107712404;0.4531145734163976;0.5237033542839867;5.166224829328197e-05
0.0001088553856202;0.4665911519555809;0.9262934782874068;4.7047334793778785e-05
0.0001814256427003;0.3950806796304427;0.4539436023246282;3.2537663404681995e-05
1.8142564270033927e-05;0.4868368800613751;0.6666666903309156;5.8883131327046186e-06
3.6285128540067854e-05;0.5191262820729161;0.9794216453252266;1.8448938381299487e-05
3.6285128540067854e-05;-0.5401833887461447;0.66666688938901;-1.3067086829405708e-05
5.442769281010178e-05;0.253216164182168;0.5745783682346131;7.918822752213463e-06
1.8142564270033927e-05;-0.9944292583988796;0.6666697541551518;-1.2027720191249316e-05
1.8142564270033927e-05;-0.8662152705846693;0.6666667724597797;-1.0476912474755642e-05
3.6285128540067854e-05;0.4808695244225142;0.8229323469116885;1.4358863052353166e-05
3.6285128540067854e-05;0.9999457857859536;0.6666667112111353;2.418877586310913e-05
--------;--------;--------;--------;-0.006130081864113445
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
--------;--------;--------;--------;0.0
